노선번호,도로명,이정,X좌표값,Y좌표값,GRS80X좌표값,GRS80Y좌표값
101,남해선(영암순천),49.5,34.76478924,127.0036632,200335.3597,241000.982
101,남해선(영암순천),49.6,34.76514121,127.0046687,200427.41,241040.0323
101,남해선(영암순천),49.7,34.76545511,127.0056926,200521.1396,241074.8596
101,남해선(영암순천),49.8,34.76573028,127.0067326,200616.355,241105.3919
101,남해선(영암순천),49.9,34.76596615,127.0077868,200712.8593,241131.5662
101,남해선(영암순천),50,34.76616508,127.0088522,200810.3871,241153.6419
101,남해선(영암순천),50.1,34.76635619,127.0099197,200908.1112,241174.8528
101,남해선(영암순천),50.2,34.7665473,127.0109872,201005.8352,241196.0636
101,남해선(영암순천),50.3,34.76674911,127.0120517,201103.2869,241218.4629
101,남해선(영암순천),50.4,34.76699214,127.0131035,201199.5696,241245.4356
101,남해선(영암순천),50.5,34.76727772,127.0141394,201294.4028,241277.1299
101,남해선(영암순천),50.6,34.76760516,127.015157,201387.5553,241313.4684
101,남해선(영암순천),50.7,34.76797366,127.0161538,201478.7998,241354.3624
101,남해선(영암순천),50.8,34.76838232,127.0171273,201567.9136,241399.7123
101,남해선(영암순천),50.9,34.76883014,127.0180752,201654.6792,241449.4073
101,남해선(영암순천),51,34.76930836,127.0190012,201739.4346,241502.4746
101,남해선(영암순천),51.1,34.76978901,127.0199253,201824.0212,241555.8132
101,남해선(영암순천),51.2,34.77026966,127.0208494,201908.6078,241609.1517
101,남해선(영암순천),51.3,34.7707503,127.0217736,201993.1944,241662.4902
101,남해선(영암순천),51.4,34.77123093,127.0226977,202077.781,241715.8287
101,남해선(영암순천),51.5,34.77171156,127.0236219,202162.3676,241769.1672
101,남해선(영암순천),51.6,34.77219218,127.0245461,202246.9542,241822.5057
101,남해선(영암순천),51.7,34.77267279,127.0254702,202331.5408,241875.8443
101,남해선(영암순천),51.8,34.7731534,127.0263944,202416.1273,241929.1828
101,남해선(영암순천),51.9,34.773634,127.0273186,202500.7139,241982.5213
101,남해선(영암순천),52,34.77411459,127.0282428,202585.3005,242035.8598
101,남해선(영암순천),52.1,34.77459517,127.0291671,202669.8871,242089.1983
101,남해선(영암순천),52.2,34.77507575,127.0300913,202754.4737,242142.5368
101,남해선(영암순천),52.3,34.77555632,127.0310156,202839.0603,242195.8754
101,남해선(영암순천),52.4,34.77603689,127.0319398,202923.6469,242249.2139
101,남해선(영암순천),52.5,34.77651744,127.0328641,203008.2335,242302.5524
101,남해선(영암순천),52.6,34.77699799,127.0337884,203092.8201,242355.8909
101,남해선(영암순천),52.7,34.77747853,127.0347127,203177.4067,242409.2294
101,남해선(영암순천),52.8,34.7779702,127.0356276,203261.138,242463.8029
101,남해선(영암순천),52.9,34.77845526,127.0365484,203345.4049,242517.6432
101,남해선(영암순천),53,34.77896158,127.0374522,203428.109,242573.844
101,남해선(영암순천),53.1,34.77950693,127.0383218,203507.6865,242634.373
101,남해선(영암순천),53.2,34.78010105,127.0391432,203582.8385,242700.3112
101,남해선(영암순천),53.3,34.78074201,127.039911,203653.093,242771.4447
101,남해선(영암순천),53.4,34.78142654,127.0406215,203718.0916,242847.4107
101,남해선(영암순천),53.5,34.78215116,127.0412709,203777.5031,242927.8219
101,남해선(영암순천),53.6,34.78291217,127.0418561,203831.0242,243012.268
101,남해선(영암순천),53.7,34.78370569,127.0423739,203878.382,243100.3184
101,남해선(영암순천),53.8,34.78452768,127.0428217,203919.3352,243191.5241
101,남해선(영암순천),53.9,34.78537273,127.0432015,203954.0578,243285.2862
101,남해선(영암순천),54,34.78623152,127.0435334,203984.3858,243380.5707
101,남해선(영암순천),54.1,34.78709584,127.0438435,204012.7317,243476.4681
101,남해선(영암순천),54.2,34.78795214,127.0441845,204043.8951,243571.4768
101,남해선(영암순천),54.3,34.7887933,127.0445769,204079.7724,243664.8075
101,남해선(영암순천),54.4,34.78961722,127.0450199,204120.2695,243756.2286
101,남해선(영암순천),54.5,34.79042186,127.0455121,204165.2809,243845.5134
101,남해선(영암순천),54.6,34.7912052,127.0460525,204214.6984,243932.4371
101,남해선(영암순천),54.7,34.79196528,127.0466397,204268.3985,244016.7822
101,남해선(영암순천),54.8,34.79270019,127.0472722,204326.2471,244098.3381
101,남해선(영암순천),54.9,34.7934081,127.0479485,204388.0994,244176.9008
101,남해선(영암순천),55,34.79408724,127.0486668,204453.8009,244252.274
101,남해선(영암순천),55.1,34.7947466,127.0494119,204521.9515,244325.4543
101,남해선(영암순천),55.2,34.79540549,127.0501576,204590.1565,244398.5841
101,남해선(영암순천),55.3,34.79605515,127.0509152,204659.4576,244470.6898
101,남해선(영암순천),55.4,34.79671404,127.0516609,204727.6626,244543.8195
101,남해선(영암순천),55.5,34.79737292,127.0524066,204795.8676,244616.9493
101,남해선(영암순천),55.6,34.7980318,127.0531524,204864.0726,244690.0791
101,남해선(영암순천),55.7,34.79869067,127.0538981,204932.2777,244763.2088
101,남해선(영암순천),55.8,34.79934954,127.0546439,205000.4827,244836.3386
101,남해선(영암순천),55.9,34.80000843,127.0553896,205068.6845,244909.4714
101,남해선(영암순천),56,34.80066732,127.0561353,205136.8863,244982.6041
101,남해선(영암순천),56.1,34.80132617,127.0568811,205205.0913,245055.7339
101,남해선(영암순천),56.2,34.80198502,127.0576269,205273.2963,245128.8637
101,남해선(영암순천),56.3,34.80264387,127.0583727,205341.5013,245201.9935
101,남해선(영암순천),56.4,34.80330271,127.0591186,205409.7064,245275.1232
101,남해선(영암순천),56.5,34.80396154,127.0598644,205477.9114,245348.253
101,남해선(영암순천),56.6,34.80462038,127.0606103,205546.1164,245421.3828
101,남해선(영암순천),56.7,34.8052792,127.0613561,205614.3214,245494.5126
101,남해선(영암순천),56.8,34.80593584,127.0621048,205682.7833,245567.4005
101,남해선(영암순천),56.9,34.80657603,127.0628741,205753.1324,245638.4647
101,남해선(영암순천),57,34.80719669,127.0636666,205825.6024,245707.3648
101,남해선(영암순천),57.1,34.80779726,127.0644815,205900.1267,245774.0375
101,남해선(영암순천),57.2,34.80837718,127.0653181,205976.6368,245838.4217
101,남해선(영암순천),57.3,34.80893592,127.0661757,206055.0626,245900.4582
101,남해선(영암순천),57.4,34.80947297,127.0670534,206135.332,245960.09
101,남해선(영암순천),57.5,34.80998783,127.0679504,206217.3712,246017.2625
101,남해선(영암순천),57.6,34.81048003,127.0688659,206301.105,246071.923
101,남해선(영암순천),57.7,34.81094912,127.0697992,206386.4566,246124.0214
101,남해선(영암순천),57.8,34.81139467,127.0707492,206473.3474,246173.5099
101,남해선(영암순천),57.9,34.81181626,127.0717152,206561.6977,246220.343
101,남해선(영암순천),58,34.81221351,127.0726962,206651.4265,246264.4777
101,남해선(영암순천),58.1,34.81258606,127.0736914,206742.4513,246305.8736
101,남해선(영암순천),58.2,34.81293356,127.0746998,206834.6885,246344.4925
101,남해선(영암순천),58.3,34.8132557,127.0757205,206928.0534,246380.2991
101,남해선(영암순천),58.4,34.81355215,127.0767526,207022.461,246413.2588
101,남해선(영암순천),58.5,34.81382223,127.0777953,207117.8388,246443.2942
101,남해선(영암순천),58.6,34.81408776,127.0789536,207223.7882,246472.8339
101,남해선(영암순천),58.7,34.81430021,127.0800157,207320.9476,246496.4795
101,남해선(영암순천),58.8,34.81448487,127.0810854,207418.8054,246517.044
101,남해선(영암순천),58.9,34.81464156,127.0821617,207517.2641,246534.5068
101,남해선(영암순천),59,34.81477012,127.0832434,207616.2253,246548.8505
101,남해선(영암순천),59.1,34.81487043,127.0843296,207715.5902,246560.0608
101,남해선(영암순천),59.2,34.81494237,127.085419,207815.2596,246568.1265
101,남해선(영암순천),59.3,34.81498589,127.0865107,207915.1342,246573.0395
101,남해선(영암순천),59.4,34.81500093,127.0876034,208015.114,246574.795
101,남해선(영암순천),59.5,34.81498748,127.0886962,208115.0995,246573.3913
101,남해선(영암순천),59.6,34.81494556,127.089788,208214.9907,246568.8297
101,남해선(영암순천),59.7,34.81487521,127.0908776,208314.6879,246561.1148
101,남해선(영암순천),59.8,34.8147765,127.0919639,208414.0916,246550.2543
101,남해선(영암순천),59.9,34.8146633,127.0930485,208513.3366,246537.7879
101,남해선(영암순천),60,34.81453445,127.0941303,208612.3215,246523.5862
101,남해선(영암순천),60.1,34.81441839,127.0952141,208711.4998,246510.804
101,남해선(영암순천),60.2,34.81431513,127.0962999,208810.8511,246499.4439
101,남해선(영암순천),60.3,34.81422471,127.0973873,208910.3548,246489.5083
101,남해선(영암순천),60.4,34.81414713,127.0984762,209009.9908,246480.9993
101,남해선(영암순천),60.5,34.81408242,127.0995663,209109.7383,246473.9185
101,남해선(영암순천),60.6,34.81403058,127.1006575,209209.5771,246468.2675
101,남해선(영암순천),60.7,34.81399163,127.1017494,209309.4866,246464.0473
101,남해선(영암순천),60.8,34.81396558,127.1028419,209409.4463,246461.2589
101,남해선(영암순천),60.9,34.81395242,127.1039347,209509.4357,246459.9028
101,남해선(영암순천),61,34.81394865,127.1050277,209609.4346,246459.5882
101,남해선(영암순천),61.1,34.81394531,127.1061206,209709.4337,246459.3224
101,남해선(영암순천),61.2,34.81394195,127.1072136,209809.4328,246459.0566
101,남해선(영암순천),61.3,34.81393859,127.1083065,209909.4319,246458.7908
101,남해선(영암순천),61.4,34.81393521,127.1093995,210009.431,246458.525
101,남해선(영암순천),61.5,34.81393183,127.1104924,210109.4301,246458.2592
101,남해선(영암순천),61.6,34.81392844,127.1115854,210209.4292,246457.9934
101,남해선(영암순천),61.7,34.81392517,127.112634,210305.378,246457.7384
101,남해선(영암순천),61.8,34.81392176,127.113727,210405.3772,246457.4726
101,남해선(영암순천),61.9,34.81391834,127.1148199,210505.3763,246457.2068
101,남해선(영암순천),62,34.81391491,127.1159129,210605.3754,246456.941
101,남해선(영암순천),62.1,34.8139072,127.1170058,210705.3713,246456.2026
101,남해선(영암순천),62.2,34.81388515,127.1180984,210805.3425,246453.8725
101,남해선(영암순천),62.3,34.81384831,127.1191904,210905.262,246449.904
101,남해선(영암순천),62.4,34.8137967,127.1202816,211005.1031,246444.298
101,남해선(영암순천),62.5,34.81373034,127.1213716,211104.8389,246437.0562
101,남해선(영암순천),62.6,34.81364924,127.1224601,211204.4425,246428.1803
101,남해선(영암순천),62.7,34.81355343,127.1235468,211303.8873,246417.6729
101,남해선(영암순천),62.8,34.81344293,127.1246315,211403.1464,246405.5367
101,남해선(영암순천),62.9,34.81331776,127.1257139,211502.1933,246391.7751
101,남해선(영암순천),63,34.81317797,127.1267936,211601.0013,246376.3916
101,남해선(영암순천),63.1,34.8130236,127.1278704,211699.5438,246359.3905
101,남해선(영암순천),63.2,34.81285467,127.1289439,211797.7944,246340.7762
101,남해선(영암순천),63.3,34.81267125,127.130014,211895.7266,246320.5539
101,남해선(영암순천),63.4,34.81247337,127.1310803,211993.3142,246298.7289
101,남해선(영암순천),63.5,34.8122611,127.1321424,212090.5309,246275.3072
101,남해선(영암순천),63.6,34.81203448,127.1332003,212187.3506,246250.2949
101,남해선(영암순천),63.7,34.81179358,127.1342534,212283.7473,246223.6989
101,남해선(영암순천),63.8,34.81153847,127.1353017,212379.695,246195.5262
101,남해선(영암순천),63.9,34.81127258,127.136346,212475.2848,246166.1587
101,남해선(영암순천),64,34.81100602,127.13739,212570.8518,246136.7165
101,남해선(영암순천),64.1,34.81073944,127.138434,212666.4188,246107.2744
101,남해선(영암순천),64.2,34.81047285,127.139478,212761.9858,246077.8323
101,남해선(영암순천),64.3,34.81020626,127.1405221,212857.5528,246048.3902
101,남해선(영암순천),64.4,34.80993965,127.1415661,212953.1198,246018.948
101,남해선(영암순천),64.5,34.80967304,127.1426101,213048.6868,245989.5059
101,남해선(영암순천),64.6,34.80940642,127.1436541,213144.2538,245960.0638
101,남해선(영암순천),64.7,34.80914379,127.1446995,213239.9559,245931.0666
101,남해선(영암순천),64.8,34.80889511,127.14575,213336.113,245903.6172
101,남해선(영암순천),64.9,34.80866089,127.1468053,213432.7142,245877.7742
101,남해선(영암순천),65,34.8084412,127.1478652,213529.7327,245853.5447
101,남해선(영암순천),65.1,34.8082361,127.1489294,213627.1415,245830.9355
101,남해선(영암순천),65.2,34.80804564,127.1499976,213724.9137,245809.9528
101,남해선(영암순천),65.3,34.80786989,127.1510695,213823.0219,245790.6025
101,남해선(영암순천),65.4,34.80770765,127.1521446,213921.4147,245772.7518
101,남해선(영암순천),65.5,34.80754796,127.1532201,214019.8593,245755.1864
101,남해선(영암순천),65.6,34.80738826,127.1542957,214118.3039,245737.621
101,남해선(영암순천),65.7,34.80722856,127.1553713,214216.7486,245720.0556
101,남해선(영암순천),65.8,34.80706884,127.1564469,214315.1932,245702.4901
101,남해선(영암순천),65.9,34.80690912,127.1575224,214413.6378,245684.9247
101,남해선(영암순천),66,34.80674939,127.158598,214512.0825,245667.3593
101,남해선(영암순천),66.1,34.80658964,127.1596736,214610.5271,245649.7939
101,남해선(영암순천),66.2,34.80642989,127.1607491,214708.9717,245632.2285
101,남해선(영암순천),66.3,34.80627013,127.1618247,214807.4164,245614.6631
101,남해선(영암순천),66.4,34.80611036,127.1629002,214905.861,245597.0976
101,남해선(영암순천),66.5,34.80595058,127.1639758,215004.3057,245579.5322
101,남해선(영암순천),66.6,34.80579079,127.1650513,215102.7503,245561.9668
101,남해선(영암순천),66.7,34.80564015,127.1661287,215201.3651,245545.418
101,남해선(영암순천),66.8,34.80553124,127.1672135,215300.6415,245533.5011
101,남해선(영암순천),66.9,34.80546718,127.1683034,215400.3894,245526.5609
101,남해선(영암순천),67,34.80544812,127.1693959,215500.3595,245524.6147
101,남해선(영암순천),67.1,34.80547411,127.1704882,215600.302,245527.6673
101,남해선(영암순천),67.2,34.80554509,127.1715775,215699.9669,245535.7111
101,남해선(영암순천),67.3,34.80566087,127.1726612,215799.1053,245548.7261
101,남해선(영암순천),67.4,34.80582118,127.1737365,215897.4694,245566.6797
101,남해선(영암순천),67.5,34.8060256,127.1748008,215994.8132,245589.5269
101,남해선(영암순천),67.6,34.80627364,127.1758513,216090.8934,245617.2108
101,남해선(영암순천),67.7,34.80656466,127.1768855,216185.47,245649.6621
101,남해선(영암순천),67.8,34.80689794,127.1779008,216278.3064,245686.7997
101,남해선(영암순천),67.9,34.80727265,127.1788947,216369.1708,245728.5308
101,남해선(영암순천),68,34.80768785,127.1798646,216457.8359,245774.7511
101,남해선(영암순천),68.1,34.80814251,127.1808081,216544.0801,245825.345
101,남해선(영암순천),68.2,34.8086355,127.1817229,216627.6879,245880.1861
101,남해선(영암순천),68.3,34.80916556,127.1826067,216708.4503,245939.1373
101,남해선(영암순천),68.4,34.8097314,127.1834573,216786.1655,246002.0512
101,남해선(영암순천),68.5,34.81033158,127.1842726,216860.6391,246068.7707
101,남해선(영암순천),68.6,34.81096462,127.1850505,216931.6854,246139.1287
101,남해선(영암순천),68.7,34.81161315,127.1858095,217001.0038,246211.204
101,남해선(영암순천),68.8,34.81226169,127.1865686,217070.3221,246283.2793
101,남해선(영암순천),68.9,34.81291021,127.1873277,217139.6405,246355.3546
101,남해선(영암순천),69,34.81355874,127.1880868,217208.9589,246427.4299
101,남해선(영암순천),69.1,34.81420725,127.1888459,217278.2773,246499.5053
101,남해선(영암순천),69.2,34.81485577,127.189605,217347.5957,246571.5806
101,남해선(영암순천),69.3,34.81550428,127.1903641,217416.914,246643.6559
101,남해선(영암순천),69.4,34.81615278,127.1911232,217486.2324,246715.7312
101,남해선(영암순천),69.5,34.81678216,127.1918828,217555.5922,246785.6856
101,남해선(영암순천),69.6,34.81742486,127.1926491,217625.5691,246857.1194
101,남해선(영암순천),69.7,34.81805458,127.1934312,217696.9824,246927.1171
101,남해선(영암순천),69.8,34.81867106,127.1942286,217769.8046,246995.648
101,남해선(영암순천),69.9,34.81927402,127.195041,217844.0054,247062.6836
101,남해선(영암순천),70,34.81986323,127.1958682,217919.5542,247128.1964
101,남해선(영암순천),70.1,34.82043844,127.1967097,217996.4196,247192.1594
101,남해선(영암순천),70.2,34.82099941,127.1975653,218074.5697,247254.5461
101,남해선(영암순천),70.3,34.82154592,127.1984345,218153.9723,247315.3307
101,남해선(영암순천),70.4,34.82207772,127.199317,218234.5946,247374.4881
101,남해선(영암순천),70.5,34.82259335,127.2002136,218316.4996,247431.8543
101,남해선(영암순천),70.6,34.82309112,127.2011248,218399.7563,247487.2419
101,남해선(영암순천),70.7,34.82356892,127.2020517,218484.4405,247540.4185
101,남해선(영암순천),70.8,34.82402582,127.2029939,218570.536,247591.2798
101,남해선(영암순천),70.9,34.82446198,127.2039505,218657.9482,247639.8434
101,남해선(영암순천),71,34.82487708,127.2049207,218746.6157,247686.075
101,남해선(영암순천),71.1,34.82527085,127.205904,218836.4765,247729.9424
101,남해선(영암순천),71.2,34.82564299,127.2068995,218927.4675,247771.4146
101,남해선(영암순천),71.3,34.82599326,127.2079067,219019.5248,247810.4628
101,남해선(영암순천),71.4,34.8263214,127.2089248,219112.5839,247847.0593
101,남해선(영암순천),71.5,34.82662718,127.209953,219206.5795,247881.1787
101,남해선(영암순천),71.6,34.8269104,127.2109908,219301.4457,247912.7969
101,남해선(영암순천),71.7,34.82717084,127.2120372,219397.116,247941.8918
101,남해선(영암순천),71.8,34.82740833,127.2130917,219493.5231,247968.4429
101,남해선(영암순천),71.9,34.8276227,127.2141535,219590.5996,247992.4317
101,남해선(영암순천),72,34.82781381,127.2152217,219688.2773,248013.8413
101,남해선(영암순천),72.1,34.8279815,127.2162957,219786.4878,248032.6567
101,남해선(영암순천),72.2,34.82812568,127.2173748,219885.162,248048.8647
101,남해선(영암순천),72.3,34.82824623,127.218458,219984.2309,248062.4539
101,남해선(영암순천),72.4,34.82834308,127.2195448,220083.6248,248073.4148
101,남해선(영암순천),72.5,34.82841615,127.2206343,220183.2742,248081.7398
101,남해선(영암순천),72.6,34.8284654,127.2217258,220283.1091,248087.4229
101,남해선(영암순천),72.7,34.82849078,127.2228185,220383.0595,248090.4602
101,남해선(영암순천),72.8,34.8284957,127.2239116,220483.0553,248091.2286
101,남해선(영암순천),72.9,34.82849802,127.2250048,220583.0536,248091.7106
101,남해선(영암순천),73,34.82850034,127.2260979,220683.0518,248092.1926
101,남해선(영암순천),73.1,34.82850265,127.227191,220783.0501,248092.6746
101,남해선(영암순천),73.2,34.82850495,127.2282842,220883.0484,248093.1566
101,남해선(영암순천),73.3,34.82850724,127.2293773,220983.0467,248093.6386
101,남해선(영암순천),73.4,34.82850952,127.2304705,221083.045,248094.1206
101,남해선(영암순천),73.5,34.82851179,127.2315636,221183.0433,248094.6026
101,남해선(영암순천),73.6,34.82851405,127.2326567,221283.0416,248095.0846
101,남해선(영암순천),73.7,34.82851629,127.2337499,221383.0399,248095.5666
101,남해선(영암순천),73.8,34.82851853,127.234843,221483.0382,248096.0486
101,남해선(영암순천),73.9,34.82852076,127.2359362,221583.0365,248096.5306
101,남해선(영암순천),74,34.82852298,127.2370293,221683.0348,248097.0126
101,남해선(영암순천),74.1,34.82852519,127.2381225,221783.033,248097.4946
101,남해선(영암순천),74.2,34.82852739,127.2392156,221883.0313,248097.9766
101,남해선(영암순천),74.3,34.82852959,127.2403087,221983.0296,248098.4586
101,남해선(영암순천),74.4,34.82853177,127.2414019,222083.0279,248098.9406
101,남해선(영암순천),74.5,34.82853394,127.242495,222183.0262,248099.4226
101,남해선(영암순천),74.6,34.8285361,127.2435882,222283.0245,248099.905
101,남해선(영암순천),74.7,34.82853825,127.2446813,222383.0228,248100.387
101,남해선(영암순천),74.8,34.82854314,127.2457744,222483.0187,248101.1737
101,남해선(영암순천),74.9,34.82855939,127.2468674,222582.9964,248103.2222
101,남해선(영암순천),75,34.82858765,127.24796,222682.938,248106.6035
101,남해선(영암순천),75.1,34.82862791,127.249052,222782.8255,248111.3171
101,남해선(영암순천),75.2,34.82868016,127.2501433,222882.6413,248117.362
101,남해선(영암순천),75.3,34.82874439,127.2512337,222982.3677,248124.7372
101,남해선(영암순천),75.4,34.8288206,127.2523229,223081.9869,248133.4414
101,남해선(영암순천),75.5,34.82890876,127.2534108,223181.4811,248143.4731
101,남해선(영암순천),75.6,34.82900887,127.2544972,223280.8328,248154.8304
101,남해선(영암순천),75.7,34.8291209,127.2555819,223380.0242,248167.5114
101,남해선(영암순천),75.8,34.82924484,127.2566646,223479.0377,248181.5137
101,남해선(영암순천),75.9,34.82938066,127.2577453,223577.8558,248196.835
101,남해선(영암순천),76,34.82952834,127.2588237,223676.4608,248213.4719
101,남해선(영암순천),76.1,34.82968786,127.2598995,223774.8351,248231.423
101,남해선(영암순천),76.2,34.82985918,127.2609728,223872.9614,248250.6837
101,남해선(영암순천),76.3,34.83004227,127.2620431,223970.8221,248271.2509
101,남해선(영암순천),76.4,34.83023711,127.2631105,224068.4,248293.1211
101,남해선(영암순천),76.5,34.83044365,127.2641745,224165.6777,248316.29
101,남해선(영암순천),76.6,34.83066186,127.2652352,224262.6377,248340.7541
101,남해선(영암순천),76.7,34.83089171,127.2662922,224359.2628,248366.5094
101,남해선(영암순천),76.8,34.83112862,127.2673469,224455.6764,248393.0482
101,남해선(영암순천),76.9,34.83136561,127.2684017,224552.0874,248419.5965
101,남해선(영암순천),77,34.83160258,127.2694564,224648.4983,248446.1449
101,남해선(영암순천),77.1,34.83183955,127.2705111,224744.9093,248472.6932
101,남해선(영암순천),77.2,34.83207651,127.2715659,224841.3203,248499.2416
101,남해선(영암순천),77.3,34.83231346,127.2726206,224937.7313,248525.79
101,남해선(영암순천),77.4,34.8325504,127.2736754,225034.1422,248552.3383
101,남해선(영암순천),77.5,34.83278733,127.2747301,225130.5532,248578.8867
101,남해선(영암순천),77.6,34.83302425,127.2757849,225226.9642,248605.435
101,남해선(영암순천),77.7,34.83326116,127.2768396,225323.3751,248631.9834
101,남해선(영암순천),77.8,34.83349807,127.2778944,225419.7861,248658.5317
101,남해선(영암순천),77.9,34.83373496,127.2789492,225516.1971,248685.0801
101,남해선(영암순천),78,34.83397184,127.280004,225612.6081,248711.6284
101,남해선(영암순천),78.1,34.83420872,127.2810588,225709.019,248738.1768
101,남해선(영암순천),78.2,34.83444559,127.2821136,225805.43,248764.7251
101,남해선(영암순천),78.3,34.83466793,127.2831729,225902.2607,248789.6641
101,남해선(영암순천),78.4,34.8348471,127.2842442,226000.1973,248809.819
101,남해선(영암순천),78.5,34.8349819,127.285325,226099.0188,248825.054
101,남해선(영암순천),78.6,34.83507198,127.2864127,226198.4783,248835.3309
101,남해선(영암순천),78.7,34.83511712,127.2875044,226298.327,248840.624
101,남해선(영암순천),78.8,34.8351172,127.2885975,226398.3156,248840.9202
101,남해선(영암순천),78.9,34.83510406,127.2898057,226508.8316,248839.7805
101,남해선(영암순천),79,34.83507987,127.2908985,226608.8024,248837.3863
101,남해선(영암순천),79.1,34.83505567,127.2919914,226708.7732,248834.9921
101,남해선(영암순천),79.2,34.83503146,127.2930842,226808.744,248832.5979
101,남해선(영암순천),79.3,34.83500724,127.294177,226908.7148,248830.2037
101,남해선(영암순천),79.4,34.83498301,127.2952699,227008.6856,248827.8095
101,남해선(영암순천),79.5,34.83495877,127.2963627,227108.6563,248825.4153
101,남해선(영암순천),79.6,34.83493452,127.2974555,227208.6271,248823.021
101,남해선(영암순천),79.7,34.83491026,127.2985483,227308.5979,248820.6267
101,남해선(영암순천),79.8,34.83488599,127.2996412,227408.5688,248818.2325
101,남해선(영암순천),79.9,34.83486172,127.300734,227508.5396,248815.8383
101,남해선(영암순천),80,34.83483743,127.3018268,227608.5104,248813.4441
101,남해선(영암순천),80.1,34.83481139,127.3029196,227708.4761,248810.8572
101,남해선(영암순천),80.2,34.83477146,127.3040117,227808.3879,248806.7295
101,남해선(영암순천),80.3,34.83470167,127.3051016,227908.1029,248799.2895
101,남해선(영암순천),80.4,34.83458665,127.3061857,228007.3094,248786.8315
101,남해선(영암순천),80.5,34.83441949,127.3072598,228105.6161,248768.5879
101,남해선(영암순천),80.6,34.83420055,127.3083201,228202.6803,248744.5964
101,남해선(영암순천),80.7,34.83393058,127.309363,228298.1661,248714.9401
101,남해선(영암순천),80.8,34.83361051,127.3103848,228391.7433,248679.7215
101,남해선(영암순천),80.9,34.83324146,127.311382,228483.0881,248639.0624
101,남해선(영암순천),81,34.8328247,127.3123512,228571.8846,248593.1035
101,남해선(영암순천),81.1,34.83236168,127.3132889,228657.8256,248542.0038
101,남해선(영암순천),81.2,34.83185422,127.3141922,228740.632,248485.9657
101,남해선(영암순천),81.3,34.83131014,127.3150637,228820.5408,248425.857
101,남해선(영암순천),81.4,34.83074288,127.3159133,228898.4498,248363.1704
101,남해선(영암순천),81.5,34.83015443,127.3167414,228974.4158,248298.1274
101,남해선(영암순천),81.6,34.82955302,127.3175556,229049.1005,248231.644
101,남해선(영암순천),81.7,34.82891913,127.3183326,229120.4052,248161.5464
101,남해선(영암순천),81.8,34.82829139,127.3191169,229192.3756,248092.134
101,남해선(영암순천),81.9,34.82769675,127.3199383,229267.7251,248026.4052
101,남해선(영암순천),82,34.82713517,127.3207933,229346.1337,247964.3548
101,남해선(영암순천),82.1,34.8266066,127.3216786,229427.3122,247905.975
101,남해선(영암순천),82.2,34.82611214,127.3225924,229511.0889,247851.3892
101,남해선(영암순천),82.3,34.82565284,127.3235329,229597.2866,247800.7129
101,남해선(영암순천),82.4,34.82522968,127.3244979,229685.7231,247754.0531
101,남해선(영암순천),82.5,34.82484354,127.3254856,229776.2113,247711.5087
101,남해선(영암순천),82.6,34.82449525,127.3264936,229868.5599,247673.1695
101,남해선(영암순천),82.7,34.82418554,127.3275201,229962.5735,247639.1167
101,남해선(영암순천),82.8,34.82391506,127.3285627,230058.0532,247609.4223
101,남해선(영암순천),82.9,34.82368439,127.3296193,230154.7973,247584.1491
101,남해선(영암순천),83,34.82349401,127.3306876,230252.601,247563.3505
101,남해선(영암순천),83.1,34.82334433,127.3317654,230351.2575,247547.0705
101,남해선(영암순천),83.2,34.82323566,127.3328504,230450.5582,247535.3436
101,남해선(영암순천),83.3,34.82316823,127.3339403,230550.293,247528.1945
101,남해선(영암순천),83.4,34.82314218,127.3350328,230650.2511,247525.6385
101,남해선(영암순천),83.5,34.82315758,127.3361256,230750.221,247527.6808
101,남해선(영암순천),83.6,34.82321438,127.3372164,230849.9912,247534.3171
101,남해선(영암순천),83.7,34.82331247,127.3383029,230949.3509,247545.5335
101,남해선(영암순천),83.8,34.82345164,127.3393828,231048.0898,247561.3062
101,남해선(영암순천),83.9,34.82363159,127.3404537,231145.9991,247581.6018
101,남해선(영암순천),84,34.82385188,127.3415136,231242.8739,247606.3697
101,남해선(영암순천),84.1,34.82407881,127.3425714,231339.5638,247631.8742
101,남해선(영암순천),84.2,34.82428453,127.3436356,231436.8429,247655.0298
101,남해선(영암순천),84.3,34.82446893,127.3447056,231534.6542,247675.8229
101,남해선(영암순천),84.4,34.82463191,127.3457806,231632.9404,247694.2412
101,남해선(영암순천),84.5,34.82477335,127.3468601,231731.6438,247710.2741
101,남해선(영암순천),84.6,34.82489319,127.3479435,231830.7065,247723.912
101,남해선(영암순천),84.7,34.82499135,127.34903,231930.0704,247735.1469
101,남해선(영암순천),84.8,34.82506778,127.3501192,232029.6772,247743.9723
101,남해선(영암순천),84.9,34.82512242,127.3512102,232129.4685,247750.3831
101,남해선(영암순천),85,34.82515525,127.3523026,232229.3858,247754.3753
101,남해선(영암순천),85.1,34.82516624,127.3533955,232329.3705,247755.9468
101,남해선(영암순천),85.2,34.8251554,127.3544885,232429.364,247755.0966
101,남해선(영암순천),85.3,34.82512272,127.3555809,232529.3075,247751.8251
101,남해선(영암순천),85.4,34.82506823,127.3566719,232629.1425,247746.1343
101,남해선(영암순천),85.5,34.82499196,127.3577611,232728.8104,247738.0276
101,남해선(영암순천),85.6,34.82489716,127.3588481,232828.2916,247727.8661
